,inning,over,total_runs,player_dismissed,innings_wickets,innings_score,score_target,remaining_target,run_rate,required_run_rate,runrate_diff,city_type,team1_cat,team2_cat
18946,2,15,11,0,2,103,142.0,39.0,6.866666666666666,7.8,-0.9333333333333336,0,13,6
18947,2,16,4,1,3,107,142.0,35.0,6.6875,8.75,-2.0625,0,13,6
18948,2,17,6,0,3,113,142.0,29.0,6.647058823529412,9.666666666666666,-3.019607843137254,0,13,6
18949,2,18,14,0,3,127,142.0,15.0,7.055555555555555,7.5,-0.44444444444444464,0,13,6
18950,2,19,6,0,3,133,142.0,9.0,7.0,9.0,-2.0,0,13,6
18951,2,20,13,0,3,146,142.0,-4.0,7.3,100.0,-92.7,0,13,6
18952,1,1,4,0,0,4,-1.0,-1.0,4.0,-1.0,5.0,3,7,9
18953,1,2,4,0,0,8,-1.0,-1.0,4.0,-1.0,5.0,3,7,9
18954,1,3,6,0,0,14,-1.0,-1.0,4.666666666666667,-1.0,5.666666666666667,3,7,9
18955,1,4,7,0,0,21,-1.0,-1.0,5.25,-1.0,6.25,3,7,9
18956,1,5,13,0,0,34,-1.0,-1.0,6.8,-1.0,7.8,3,7,9
18957,1,6,8,0,0,42,-1.0,-1.0,7.0,-1.0,8.0,3,7,9
18958,1,7,12,0,0,54,-1.0,-1.0,7.714285714285714,-1.0,8.714285714285715,3,7,9
18959,1,8,10,0,0,64,-1.0,-1.0,8.0,-1.0,9.0,3,7,9
18960,1,9,6,0,0,70,-1.0,-1.0,7.777777777777778,-1.0,8.777777777777779,3,7,9
18961,1,10,6,0,0,76,-1.0,-1.0,7.6,-1.0,8.6,3,7,9
18962,1,11,10,0,0,86,-1.0,-1.0,7.818181818181818,-1.0,8.818181818181818,3,7,9
18963,1,12,10,0,0,96,-1.0,-1.0,8.0,-1.0,9.0,3,7,9
18964,1,13,11,0,0,107,-1.0,-1.0,8.23076923076923,-1.0,9.23076923076923,3,7,9
18965,1,14,12,0,0,119,-1.0,-1.0,8.5,-1.0,9.5,3,7,9
18966,1,15,3,2,2,122,-1.0,-1.0,8.133333333333333,-1.0,9.133333333333333,3,7,9
18967,1,16,12,0,2,134,-1.0,-1.0,8.375,-1.0,9.375,3,7,9
18968,1,17,7,0,2,141,-1.0,-1.0,8.294117647058824,-1.0,9.294117647058824,3,7,9
18969,1,18,8,0,2,149,-1.0,-1.0,8.277777777777779,-1.0,9.277777777777779,3,7,9
18970,1,19,12,0,2,161,-1.0,-1.0,8.473684210526315,-1.0,9.473684210526315,3,7,9
18971,1,20,17,1,3,178,-1.0,-1.0,8.9,-1.0,9.9,3,7,9
18972,2,1,4,0,0,4,178.0,174.0,4.0,9.157894736842104,-5.157894736842104,3,7,9
18973,2,2,13,0,0,17,178.0,161.0,8.5,8.944444444444445,-0.44444444444444464,3,7,9
18974,2,3,10,1,1,27,178.0,151.0,9.0,8.882352941176471,0.117647058823529,3,7,9
18975,2,4,11,0,1,38,178.0,140.0,9.5,8.75,0.75,3,7,9
18976,2,5,3,1,2,41,178.0,137.0,8.2,9.133333333333333,-0.9333333333333336,3,7,9
18977,2,6,6,1,3,47,178.0,131.0,7.833333333333333,9.357142857142858,-1.5238095238095246,3,7,9
18978,2,7,11,0,3,58,178.0,120.0,8.285714285714286,9.23076923076923,-0.9450549450549435,3,7,9
18979,2,8,3,1,4,61,178.0,117.0,7.625,9.75,-2.125,3,7,9
18980,2,9,7,1,5,68,178.0,110.0,7.555555555555555,10.0,-2.4444444444444446,3,7,9
18981,2,10,1,0,5,69,178.0,109.0,6.9,10.9,-4.0,3,7,9
18982,2,11,1,1,6,70,178.0,108.0,6.363636363636363,12.0,-5.636363636363637,3,7,9
18983,2,12,5,1,7,75,178.0,103.0,6.25,12.875,-6.625,3,7,9
18984,2,13,5,0,7,80,178.0,98.0,6.153846153846154,14.0,-7.846153846153846,3,7,9
18985,2,14,4,0,7,84,178.0,94.0,6.0,15.666666666666666,-9.666666666666666,3,7,9
18986,2,15,12,0,7,96,178.0,82.0,6.4,16.4,-9.999999999999998,3,7,9
18987,2,16,6,0,7,102,178.0,76.0,6.375,19.0,-12.625,3,7,9
18988,2,17,14,0,7,116,178.0,62.0,6.823529411764706,20.666666666666668,-13.843137254901961,3,7,9
18989,2,18,11,0,7,127,178.0,51.0,7.055555555555555,25.5,-18.444444444444443,3,7,9
18990,2,19,18,1,8,145,178.0,33.0,7.631578947368421,33.0,-25.36842105263158,3,7,9
18991,2,20,8,0,8,153,178.0,25.0,7.65,100.0,-92.35,3,7,9
18992,1,1,6,0,0,6,-1.0,-1.0,6.0,-1.0,7.0,0,2,4
18993,1,2,5,0,0,11,-1.0,-1.0,5.5,-1.0,6.5,0,2,4
18994,1,3,8,1,1,19,-1.0,-1.0,6.333333333333333,-1.0,7.333333333333333,0,2,4
18995,1,4,18,0,1,37,-1.0,-1.0,9.25,-1.0,10.25,0,2,4
18996,1,5,10,0,1,47,-1.0,-1.0,9.4,-1.0,10.4,0,2,4
18997,1,6,8,0,1,55,-1.0,-1.0,9.166666666666666,-1.0,10.166666666666666,0,2,4
18998,1,7,11,0,1,66,-1.0,-1.0,9.428571428571429,-1.0,10.428571428571429,0,2,4
18999,1,8,5,0,1,71,-1.0,-1.0,8.875,-1.0,9.875,0,2,4
19000,1,9,7,0,1,78,-1.0,-1.0,8.666666666666666,-1.0,9.666666666666666,0,2,4
19001,1,10,6,0,1,84,-1.0,-1.0,8.4,-1.0,9.4,0,2,4
19002,1,11,0,1,2,84,-1.0,-1.0,7.636363636363637,-1.0,8.636363636363637,0,2,4
19003,1,12,8,0,2,92,-1.0,-1.0,7.666666666666667,-1.0,8.666666666666668,0,2,4
19004,1,13,7,0,2,99,-1.0,-1.0,7.615384615384615,-1.0,8.615384615384615,0,2,4
19005,1,14,5,0,2,104,-1.0,-1.0,7.428571428571429,-1.0,8.428571428571429,0,2,4
19006,1,15,17,0,2,121,-1.0,-1.0,8.066666666666666,-1.0,9.066666666666666,0,2,4
19007,1,16,13,0,2,134,-1.0,-1.0,8.375,-1.0,9.375,0,2,4
19008,1,17,10,1,3,144,-1.0,-1.0,8.470588235294118,-1.0,9.470588235294118,0,2,4
19009,1,18,11,2,5,155,-1.0,-1.0,8.61111111111111,-1.0,9.61111111111111,0,2,4
19010,1,19,4,2,7,159,-1.0,-1.0,8.368421052631579,-1.0,9.368421052631579,0,2,4
19011,1,20,5,0,7,164,-1.0,-1.0,8.2,-1.0,9.2,0,2,4
19012,2,1,6,0,0,6,164.0,158.0,6.0,8.31578947368421,-2.3157894736842106,0,2,4
19013,2,2,11,0,0,17,164.0,147.0,8.5,8.166666666666666,0.3333333333333339,0,2,4
19014,2,3,16,0,0,33,164.0,131.0,11.0,7.705882352941177,3.2941176470588234,0,2,4
19015,2,4,13,0,0,46,164.0,118.0,11.5,7.375,4.125,0,2,4
19016,2,5,9,0,0,55,164.0,109.0,11.0,7.266666666666667,3.7333333333333334,0,2,4
19017,2,6,11,0,0,66,164.0,98.0,11.0,7.0,4.0,0,2,4
19018,2,7,9,1,1,75,164.0,89.0,10.714285714285714,6.846153846153846,3.8681318681318677,0,2,4
19019,2,8,10,1,2,85,164.0,79.0,10.625,6.583333333333333,4.041666666666667,0,2,4
19020,2,9,7,1,3,92,164.0,72.0,10.222222222222221,6.545454545454546,3.6767676767676756,0,2,4
19021,2,10,3,1,4,95,164.0,69.0,9.5,6.9,2.5999999999999996,0,2,4
19022,2,11,5,0,4,100,164.0,64.0,9.090909090909092,7.111111111111111,1.979797979797981,0,2,4
19023,2,12,7,0,4,107,164.0,57.0,8.916666666666666,7.125,1.791666666666666,0,2,4
19024,2,13,7,0,4,114,164.0,50.0,8.76923076923077,7.142857142857143,1.6263736263736268,0,2,4
19025,2,14,7,0,4,121,164.0,43.0,8.642857142857142,7.166666666666667,1.4761904761904754,0,2,4
19026,2,15,6,1,5,127,164.0,37.0,8.466666666666667,7.4,1.0666666666666664,0,2,4
19027,2,16,12,0,5,139,164.0,25.0,8.6875,6.25,2.4375,0,2,4
19028,2,17,5,0,5,144,164.0,20.0,8.470588235294118,6.666666666666667,1.8039215686274508,0,2,4
19029,2,18,10,0,5,154,164.0,10.0,8.555555555555555,5.0,3.5555555555555554,0,2,4
19030,2,19,2,1,6,156,164.0,8.0,8.210526315789474,8.0,0.21052631578947434,0,2,4
19031,2,20,9,0,6,165,164.0,-1.0,8.25,-1.0,9.25,0,2,4
19032,1,1,5,1,1,5,-1.0,-1.0,5.0,-1.0,6.0,1,12,13
19033,1,2,2,0,1,7,-1.0,-1.0,3.5,-1.0,4.5,1,12,13
19034,1,3,7,0,1,14,-1.0,-1.0,4.666666666666667,-1.0,5.666666666666667,1,12,13
19035,1,4,6,0,1,20,-1.0,-1.0,5.0,-1.0,6.0,1,12,13
19036,1,5,3,0,1,23,-1.0,-1.0,4.6,-1.0,5.6,1,12,13
19037,1,6,2,1,2,25,-1.0,-1.0,4.166666666666667,-1.0,5.166666666666667,1,12,13
19038,1,7,4,0,2,29,-1.0,-1.0,4.142857142857143,-1.0,5.142857142857143,1,12,13
19039,1,8,7,0,2,36,-1.0,-1.0,4.5,-1.0,5.5,1,12,13
19040,1,9,7,0,2,43,-1.0,-1.0,4.777777777777778,-1.0,5.777777777777778,1,12,13
19041,1,10,5,0,2,48,-1.0,-1.0,4.8,-1.0,5.8,1,12,13
19042,1,11,12,0,2,60,-1.0,-1.0,5.454545454545454,-1.0,6.454545454545454,1,12,13
19043,1,12,19,0,2,79,-1.0,-1.0,6.583333333333333,-1.0,7.583333333333333,1,12,13
19044,1,13,7,1,3,86,-1.0,-1.0,6.615384615384615,-1.0,7.615384615384615,1,12,13
19045,1,14,7,0,3,93,-1.0,-1.0,6.642857142857143,-1.0,7.642857142857143,1,12,13
19046,1,15,12,0,3,105,-1.0,-1.0,7.0,-1.0,8.0,1,12,13
19047,1,16,19,0,3,124,-1.0,-1.0,7.75,-1.0,8.75,1,12,13
19048,1,17,10,0,3,134,-1.0,-1.0,7.882352941176471,-1.0,8.882352941176471,1,12,13
19049,1,18,12,1,4,146,-1.0,-1.0,8.11111111111111,-1.0,9.11111111111111,1,12,13
19050,1,19,6,1,5,152,-1.0,-1.0,8.0,-1.0,9.0,1,12,13
19051,1,20,8,1,6,160,-1.0,-1.0,8.0,-1.0,9.0,1,12,13
19052,2,1,6,0,0,6,160.0,154.0,6.0,8.105263157894736,-2.1052631578947363,1,12,13
19053,2,2,10,0,0,16,160.0,144.0,8.0,8.0,0.0,1,12,13
19054,2,3,10,0,0,26,160.0,134.0,8.666666666666666,7.882352941176471,0.7843137254901951,1,12,13
19055,2,4,14,0,0,40,160.0,120.0,10.0,7.5,2.5,1,12,13
19056,2,5,5,0,0,45,160.0,115.0,9.0,7.666666666666667,1.333333333333333,1,12,13
19057,2,6,6,0,0,51,160.0,109.0,8.5,7.785714285714286,0.7142857142857144,1,12,13
19058,2,7,4,0,0,55,160.0,105.0,7.857142857142857,8.076923076923077,-0.2197802197802199,1,12,13
19059,2,8,4,0,0,59,160.0,101.0,7.375,8.416666666666666,-1.041666666666666,1,12,13
19060,2,9,9,0,0,68,160.0,92.0,7.555555555555555,8.363636363636363,-0.808080808080808,1,12,13
19061,2,10,4,0,0,72,160.0,88.0,7.2,8.8,-1.6000000000000005,1,12,13
19062,2,11,11,0,0,83,160.0,77.0,7.545454545454546,8.555555555555555,-1.0101010101010095,1,12,13
19063,2,12,14,0,0,97,160.0,63.0,8.083333333333334,7.875,0.20833333333333393,1,12,13
19064,2,13,4,1,1,101,160.0,59.0,7.769230769230769,8.428571428571429,-0.6593406593406597,1,12,13
19065,2,14,10,0,1,111,160.0,49.0,7.928571428571429,8.166666666666666,-0.23809523809523725,1,12,13
19066,2,15,5,0,1,116,160.0,44.0,7.733333333333333,8.8,-1.0666666666666673,1,12,13
19067,2,16,10,0,1,126,160.0,34.0,7.875,8.5,-0.625,1,12,13
19068,2,17,8,1,2,134,160.0,26.0,7.882352941176471,8.666666666666666,-0.7843137254901951,1,12,13
19069,2,18,7,0,2,141,160.0,19.0,7.833333333333333,9.5,-1.666666666666667,1,12,13
19070,2,19,16,1,3,157,160.0,3.0,8.263157894736842,3.0,5.2631578947368425,1,12,13
19071,2,20,4,0,3,161,160.0,-1.0,8.05,-1.0,9.05,1,12,13
19072,1,1,5,0,0,5,-1.0,-1.0,5.0,-1.0,6.0,1,0,6
19073,1,2,0,1,1,5,-1.0,-1.0,2.5,-1.0,3.5,1,0,6
19074,1,3,6,0,1,11,-1.0,-1.0,3.6666666666666665,-1.0,4.666666666666666,1,0,6
19075,1,4,16,0,1,27,-1.0,-1.0,6.75,-1.0,7.75,1,0,6
19076,1,5,6,0,1,33,-1.0,-1.0,6.6,-1.0,7.6,1,0,6
19077,1,6,2,0,1,35,-1.0,-1.0,5.833333333333333,-1.0,6.833333333333333,1,0,6
19078,1,7,6,0,1,41,-1.0,-1.0,5.857142857142857,-1.0,6.857142857142857,1,0,6
19079,1,8,9,0,1,50,-1.0,-1.0,6.25,-1.0,7.25,1,0,6
19080,1,9,5,0,1,55,-1.0,-1.0,6.111111111111111,-1.0,7.111111111111111,1,0,6
19081,1,10,4,0,1,59,-1.0,-1.0,5.9,-1.0,6.9,1,0,6
19082,1,11,3,1,2,62,-1.0,-1.0,5.636363636363637,-1.0,6.636363636363637,1,0,6
19083,1,12,9,0,2,71,-1.0,-1.0,5.916666666666667,-1.0,6.916666666666667,1,0,6
19084,1,13,9,0,2,80,-1.0,-1.0,6.153846153846154,-1.0,7.153846153846154,1,0,6
19085,1,14,19,0,2,99,-1.0,-1.0,7.071428571428571,-1.0,8.071428571428571,1,0,6
19086,1,15,7,0,2,106,-1.0,-1.0,7.066666666666666,-1.0,8.066666666666666,1,0,6
19087,1,16,14,0,2,120,-1.0,-1.0,7.5,-1.0,8.5,1,0,6
19088,1,17,4,1,3,124,-1.0,-1.0,7.294117647058823,-1.0,8.294117647058822,1,0,6
19089,1,18,10,1,4,134,-1.0,-1.0,7.444444444444445,-1.0,8.444444444444445,1,0,6
19090,1,19,8,0,4,142,-1.0,-1.0,7.473684210526316,-1.0,8.473684210526315,1,0,6
19091,1,20,12,0,4,154,-1.0,-1.0,7.7,-1.0,8.7,1,0,6
19092,2,1,12,0,0,12,154.0,142.0,12.0,7.473684210526316,4.526315789473684,1,0,6
19093,2,2,9,0,0,21,154.0,133.0,10.5,7.388888888888889,3.1111111111111107,1,0,6
19094,2,3,13,0,0,34,154.0,120.0,11.333333333333334,7.0588235294117645,4.274509803921569,1,0,6
19095,2,4,2,0,0,36,154.0,118.0,9.0,7.375,1.625,1,0,6
19096,2,5,9,0,0,45,154.0,109.0,9.0,7.266666666666667,1.7333333333333334,1,0,6
19097,2,6,7,0,0,52,154.0,102.0,8.666666666666666,7.285714285714286,1.3809523809523805,1,0,6
19098,2,7,12,1,1,64,154.0,90.0,9.142857142857142,6.923076923076923,2.219780219780219,1,0,6
19099,2,8,5,0,1,69,154.0,85.0,8.625,7.083333333333333,1.541666666666667,1,0,6
19100,2,9,9,0,1,78,154.0,76.0,8.666666666666666,6.909090909090909,1.757575757575757,1,0,6
19101,2,10,10,0,1,88,154.0,66.0,8.8,6.6,2.200000000000001,1,0,6
19102,2,11,8,0,1,96,154.0,58.0,8.727272727272727,6.444444444444445,2.282828282828282,1,0,6
19103,2,12,3,1,2,99,154.0,55.0,8.25,6.875,1.375,1,0,6
19104,2,13,2,0,2,101,154.0,53.0,7.769230769230769,7.571428571428571,0.197802197802198,1,0,6
19105,2,14,11,0,2,112,154.0,42.0,8.0,7.0,1.0,1,0,6
19106,2,15,7,0,2,119,154.0,35.0,7.933333333333334,7.0,0.9333333333333336,1,0,6
19107,2,16,9,0,2,128,154.0,26.0,8.0,6.5,1.5,1,0,6
19108,2,17,17,0,2,145,154.0,9.0,8.529411764705882,3.0,5.529411764705882,1,0,6
19109,2,18,11,0,2,156,154.0,-2.0,8.666666666666666,-1.0,9.666666666666666,1,0,6
19110,1,1,11,0,0,11,-1.0,-1.0,11.0,-1.0,12.0,3,4,7
19111,1,2,12,0,0,23,-1.0,-1.0,11.5,-1.0,12.5,3,4,7
19112,1,3,1,1,1,24,-1.0,-1.0,8.0,-1.0,9.0,3,4,7
19113,1,4,9,0,1,33,-1.0,-1.0,8.25,-1.0,9.25,3,4,7
19114,1,5,1,0,1,34,-1.0,-1.0,6.8,-1.0,7.8,3,4,7
19115,1,6,14,0,1,48,-1.0,-1.0,8.0,-1.0,9.0,3,4,7
19116,1,7,11,0,1,59,-1.0,-1.0,8.428571428571429,-1.0,9.428571428571429,3,4,7
19117,1,8,12,0,1,71,-1.0,-1.0,8.875,-1.0,9.875,3,4,7
19118,1,9,14,0,1,85,-1.0,-1.0,9.444444444444445,-1.0,10.444444444444445,3,4,7
19119,1,10,5,1,2,90,-1.0,-1.0,9.0,-1.0,10.0,3,4,7
19120,1,11,3,2,4,93,-1.0,-1.0,8.454545454545455,-1.0,9.454545454545455,3,4,7
19121,1,12,4,0,4,97,-1.0,-1.0,8.083333333333334,-1.0,9.083333333333334,3,4,7
19122,1,13,4,0,4,101,-1.0,-1.0,7.769230769230769,-1.0,8.76923076923077,3,4,7
19123,1,14,3,0,4,104,-1.0,-1.0,7.428571428571429,-1.0,8.428571428571429,3,4,7
19124,1,15,3,1,5,107,-1.0,-1.0,7.133333333333334,-1.0,8.133333333333333,3,4,7
19125,1,16,9,0,5,116,-1.0,-1.0,7.25,-1.0,8.25,3,4,7
19126,1,17,7,1,6,123,-1.0,-1.0,7.235294117647059,-1.0,8.235294117647058,3,4,7
19127,1,18,10,0,6,133,-1.0,-1.0,7.388888888888889,-1.0,8.38888888888889,3,4,7
19128,1,19,14,0,6,147,-1.0,-1.0,7.7368421052631575,-1.0,8.736842105263158,3,4,7
19129,1,20,9,2,8,156,-1.0,-1.0,7.8,-1.0,8.8,3,4,7
19130,2,1,13,0,0,13,156.0,143.0,13.0,7.526315789473684,5.473684210526316,3,4,7
19131,2,2,7,0,0,20,156.0,136.0,10.0,7.555555555555555,2.4444444444444446,3,4,7
19132,2,3,9,0,0,29,156.0,127.0,9.666666666666666,7.470588235294118,2.1960784313725483,3,4,7
19133,2,4,14,0,0,43,156.0,113.0,10.75,7.0625,3.6875,3,4,7
19134,2,5,10,0,0,53,156.0,103.0,10.6,6.866666666666666,3.7333333333333334,3,4,7
19135,2,6,9,0,0,62,156.0,94.0,10.333333333333334,6.714285714285714,3.6190476190476195,3,4,7
19136,2,7,6,1,1,68,156.0,88.0,9.714285714285714,6.769230769230769,2.9450549450549444,3,4,7
19137,2,8,8,0,1,76,156.0,80.0,9.5,6.666666666666667,2.833333333333333,3,4,7
19138,2,9,9,0,1,85,156.0,71.0,9.444444444444445,6.454545454545454,2.9898989898989905,3,4,7
19139,2,10,11,0,1,96,156.0,60.0,9.6,6.0,3.5999999999999996,3,4,7
19140,2,11,8,0,1,104,156.0,52.0,9.454545454545455,5.777777777777778,3.6767676767676774,3,4,7
19141,2,12,8,1,2,112,156.0,44.0,9.333333333333334,5.5,3.833333333333334,3,4,7
19142,2,13,2,0,2,114,156.0,42.0,8.76923076923077,6.0,2.76923076923077,3,4,7
19143,2,14,4,0,2,118,156.0,38.0,8.428571428571429,6.333333333333333,2.095238095238096,3,4,7
19144,2,15,15,0,2,133,156.0,23.0,8.866666666666667,4.6,4.2666666666666675,3,4,7
19145,2,16,9,0,2,142,156.0,14.0,8.875,3.5,5.375,3,4,7
19146,2,17,4,0,2,146,156.0,10.0,8.588235294117647,3.3333333333333335,5.254901960784313,3,4,7
19147,2,18,4,1,3,150,156.0,6.0,8.333333333333334,3.0,5.333333333333334,3,4,7
19148,2,19,9,0,3,159,156.0,-3.0,8.368421052631579,-3.0,11.368421052631579,3,4,7
19149,1,1,5,1,1,5,-1.0,-1.0,5.0,-1.0,6.0,0,6,12
19150,1,2,10,0,1,15,-1.0,-1.0,7.5,-1.0,8.5,0,6,12
19151,1,3,7,0,1,22,-1.0,-1.0,7.333333333333333,-1.0,8.333333333333332,0,6,12
19152,1,4,6,1,2,28,-1.0,-1.0,7.0,-1.0,8.0,0,6,12
19153,1,5,7,0,2,35,-1.0,-1.0,7.0,-1.0,8.0,0,6,12
19154,1,6,10,0,2,45,-1.0,-1.0,7.5,-1.0,8.5,0,6,12
19155,1,7,11,1,3,56,-1.0,-1.0,8.0,-1.0,9.0,0,6,12
19156,1,8,7,0,3,63,-1.0,-1.0,7.875,-1.0,8.875,0,6,12
19157,1,9,10,0,3,73,-1.0,-1.0,8.11111111111111,-1.0,9.11111111111111,0,6,12
19158,1,10,13,0,3,86,-1.0,-1.0,8.6,-1.0,9.6,0,6,12
19159,1,11,9,0,3,95,-1.0,-1.0,8.636363636363637,-1.0,9.636363636363637,0,6,12
19160,1,12,10,0,3,105,-1.0,-1.0,8.75,-1.0,9.75,0,6,12
19161,1,13,6,0,3,111,-1.0,-1.0,8.538461538461538,-1.0,9.538461538461538,0,6,12
19162,1,14,6,0,3,117,-1.0,-1.0,8.357142857142858,-1.0,9.357142857142858,0,6,12
19163,1,15,24,0,3,141,-1.0,-1.0,9.4,-1.0,10.4,0,6,12
19164,1,16,9,0,3,150,-1.0,-1.0,9.375,-1.0,10.375,0,6,12
19165,1,17,9,0,3,159,-1.0,-1.0,9.352941176470589,-1.0,10.352941176470589,0,6,12
19166,1,18,16,0,3,175,-1.0,-1.0,9.722222222222221,-1.0,10.722222222222221,0,6,12
19167,1,19,8,1,4,183,-1.0,-1.0,9.631578947368421,-1.0,10.631578947368421,0,6,12
19168,1,20,12,0,4,195,-1.0,-1.0,9.75,-1.0,10.75,0,6,12
19169,2,1,1,0,0,1,195.0,194.0,1.0,10.210526315789474,-9.210526315789474,0,6,12
19170,2,2,6,1,1,7,195.0,188.0,3.5,10.444444444444445,-6.944444444444445,0,6,12
19171,2,3,2,0,1,9,195.0,186.0,3.0,10.941176470588236,-7.9411764705882355,0,6,12
19172,2,4,8,0,1,17,195.0,178.0,4.25,11.125,-6.875,0,6,12
19173,2,5,13,0,1,30,195.0,165.0,6.0,11.0,-5.0,0,6,12
19174,2,6,6,0,1,36,195.0,159.0,6.0,11.357142857142858,-5.357142857142858,0,6,12
19175,2,7,10,0,1,46,195.0,149.0,6.571428571428571,11.461538461538462,-4.8901098901098905,0,6,12
19176,2,8,4,0,1,50,195.0,145.0,6.25,12.083333333333334,-5.833333333333334,0,6,12
19177,2,9,17,0,1,67,195.0,128.0,7.444444444444445,11.636363636363637,-4.191919191919192,0,6,12
19178,2,10,5,0,1,72,195.0,123.0,7.2,12.3,-5.1000000000000005,0,6,12
19179,2,11,7,0,1,79,195.0,116.0,7.181818181818182,12.88888888888889,-5.707070707070708,0,6,12
19180,2,12,11,0,1,90,195.0,105.0,7.5,13.125,-5.625,0,6,12
19181,2,13,3,2,3,93,195.0,102.0,7.153846153846154,14.571428571428571,-7.417582417582417,0,6,12
19182,2,14,7,0,3,100,195.0,95.0,7.142857142857143,15.833333333333334,-8.69047619047619,0,6,12
19183,2,15,6,0,3,106,195.0,89.0,7.066666666666666,17.8,-10.733333333333334,0,6,12
19184,2,16,22,0,3,128,195.0,67.0,8.0,16.75,-8.75,0,6,12
19185,2,17,5,2,5,133,195.0,62.0,7.823529411764706,20.666666666666668,-12.843137254901961,0,6,12
19186,2,18,9,0,5,142,195.0,53.0,7.888888888888889,26.5,-18.61111111111111,0,6,12
19187,2,19,13,0,5,155,195.0,40.0,8.157894736842104,40.0,-31.842105263157897,0,6,12
19188,2,20,10,0,5,165,195.0,30.0,8.25,100.0,-91.75,0,6,12
19189,1,1,12,0,0,12,-1.0,-1.0,12.0,-1.0,13.0,3,0,13
19190,1,2,12,0,0,24,-1.0,-1.0,12.0,-1.0,13.0,3,0,13
19191,1,3,8,0,0,32,-1.0,-1.0,10.666666666666666,-1.0,11.666666666666666,3,0,13
19192,1,4,2,1,1,34,-1.0,-1.0,8.5,-1.0,9.5,3,0,13
19193,1,5,5,0,1,39,-1.0,-1.0,7.8,-1.0,8.8,3,0,13
19194,1,6,21,0,1,60,-1.0,-1.0,10.0,-1.0,11.0,3,0,13
19195,1,7,8,1,2,68,-1.0,-1.0,9.714285714285714,-1.0,10.714285714285714,3,0,13
19196,1,8,4,0,2,72,-1.0,-1.0,9.0,-1.0,10.0,3,0,13
19197,1,9,5,1,3,77,-1.0,-1.0,8.555555555555555,-1.0,9.555555555555555,3,0,13
19198,1,10,4,0,3,81,-1.0,-1.0,8.1,-1.0,9.1,3,0,13
19199,1,11,8,0,3,89,-1.0,-1.0,8.090909090909092,-1.0,9.090909090909092,3,0,13
19200,1,12,6,0,3,95,-1.0,-1.0,7.916666666666667,-1.0,8.916666666666668,3,0,13
19201,1,13,3,0,3,98,-1.0,-1.0,7.538461538461538,-1.0,8.538461538461538,3,0,13
19202,1,14,2,0,3,100,-1.0,-1.0,7.142857142857143,-1.0,8.142857142857142,3,0,13
19203,1,15,17,0,3,117,-1.0,-1.0,7.8,-1.0,8.8,3,0,13
19204,1,16,13,0,3,130,-1.0,-1.0,8.125,-1.0,9.125,3,0,13
19205,1,17,10,0,3,140,-1.0,-1.0,8.235294117647058,-1.0,9.235294117647058,3,0,13
19206,1,18,14,0,3,154,-1.0,-1.0,8.555555555555555,-1.0,9.555555555555555,3,0,13
19207,1,19,7,0,3,161,-1.0,-1.0,8.473684210526315,-1.0,9.473684210526315,3,0,13
19208,1,20,24,0,3,185,-1.0,-1.0,9.25,-1.0,10.25,3,0,13
19209,2,1,10,0,0,10,185.0,175.0,10.0,9.210526315789474,0.7894736842105257,3,0,13
19210,2,2,12,0,0,22,185.0,163.0,11.0,9.055555555555555,1.9444444444444446,3,0,13
19211,2,3,12,0,0,34,185.0,151.0,11.333333333333334,8.882352941176471,2.450980392156863,3,0,13
19212,2,4,5,0,0,39,185.0,146.0,9.75,9.125,0.625,3,0,13
19213,2,5,4,0,0,43,185.0,142.0,8.6,9.466666666666667,-0.8666666666666671,3,0,13
19214,2,6,21,0,0,64,185.0,121.0,10.666666666666666,8.642857142857142,2.0238095238095237,3,0,13
19215,2,7,7,0,0,71,185.0,114.0,10.142857142857142,8.76923076923077,1.3736263736263723,3,0,13
19216,2,8,5,0,0,76,185.0,109.0,9.5,9.083333333333334,0.4166666666666661,3,0,13
19217,2,9,16,0,0,92,185.0,93.0,10.222222222222221,8.454545454545455,1.7676767676767664,3,0,13
19218,2,10,8,0,0,100,185.0,85.0,10.0,8.5,1.5,3,0,13
19219,2,11,14,0,0,114,185.0,71.0,10.363636363636363,7.888888888888889,2.474747474747474,3,0,13
19220,2,12,3,1,1,117,185.0,68.0,9.75,8.5,1.25,3,0,13
19221,2,13,6,0,1,123,185.0,62.0,9.461538461538462,8.857142857142858,0.604395604395604,3,0,13
19222,2,14,14,0,1,137,185.0,48.0,9.785714285714286,8.0,1.7857142857142865,3,0,13
19223,2,15,11,0,1,148,185.0,37.0,9.866666666666667,7.4,2.466666666666667,3,0,13
19224,2,16,9,0,1,157,185.0,28.0,9.8125,7.0,2.8125,3,0,13
19225,2,17,11,0,1,168,185.0,17.0,9.882352941176471,5.666666666666667,4.215686274509804,3,0,13
19226,2,18,8,1,2,176,185.0,9.0,9.777777777777779,4.5,5.277777777777779,3,0,13
19227,2,19,8,1,3,184,185.0,1.0,9.68421052631579,1.0,8.68421052631579,3,0,13
19228,2,20,5,1,4,189,185.0,-4.0,9.45,100.0,-90.55,3,0,13
19229,1,1,6,0,0,6,-1.0,-1.0,6.0,-1.0,7.0,0,7,2
19230,1,2,7,0,0,13,-1.0,-1.0,6.5,-1.0,7.5,0,7,2
19231,1,3,11,0,0,24,-1.0,-1.0,8.0,-1.0,9.0,0,7,2
